c_hlevel,c_fullname,c_name,c_synonym_cd,c_visualattributes,c_totalnum,c_basecode,c_metadataxml,c_facttablecolumn,c_tablename,c_columnname,c_columndatatype,c_operator,c_dimcode,c_comment,c_tooltip,m_applied_path,update_date,download_date,import_date,sourcesystem_cd,valuetype_cd,m_exclusion_cd,c_path,c_symbol
2,\CMS\HOSPICE_OCCURRNCE_CODES\CLM_RLT_OCRNC_CD\,Claim Related Occurrence Code,N,FH,,CLM_RLT_OCRNC_CD:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HOSPICE_OCCURRNCE_CODES\CLM_RLT_OCRNC_CD\,,Claim Related Occurrence Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HOSPICE_OCCURRNCE_CODES\CLM_RLT_OCRNC_DT\,Claim Related Occurrence Date,N,LH,,CLM_RLT_OCRNC_DT:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HOSPICE_OCCURRNCE_CODES\CLM_RLT_OCRNC_DT\,,Claim Related Occurrence Date,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HHA_CONDITION_CODES\BENE_ID\,Encrypted 723 Beneficiary ID,N,LH,,BENE_ID:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HHA_CONDITION_CODES\BENE_ID\,,Encrypted 723 Beneficiary ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HHA_CONDITION_CODES\CLM_ID\,Encrypted Claim ID,N,LH,,CLM_ID:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HHA_CONDITION_CODES\CLM_ID\,,Encrypted Claim ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HHA_CONDITION_CODES\NCH_CLM_TYPE_CD\,NCH Claim Type Code,N,FH,,NCH_CLM_TYPE_CD:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HHA_CONDITION_CODES\NCH_CLM_TYPE_CD\,,NCH Claim Type Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HHA_CONDITION_CODES\RLT_COND_CD_SEQ\,Claim Related Condition Code Sequence,N,FH,,RLT_COND_CD_SEQ:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HHA_CONDITION_CODES\RLT_COND_CD_SEQ\,,Claim Related Condition Code Sequence,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\HHA_CONDITION_CODES\CLM_RLT_COND_CD\,Claim Related Condition Code,N,FH,,CLM_RLT_COND_CD:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\HHA_CONDITION_CODES\CLM_RLT_COND_CD\,,Claim Related Condition Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\BENE_ID\,Encrypted 723 Beneficiary ID (Unique Key),N,LH,,BENE_ID:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\BENE_ID\,,Encrypted 723 Beneficiary ID (Unique Key),@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\BENE_ENROLLMT_REF_YR\,Beneficiary Enrollment Reference Year,N,LH,,BENE_ENROLLMT_REF_YR:,"<?xml version=""1.0""?>  <ValueMetadata>  <Version>3.02</Version>  <CreationDateTime>30-AUG-17</CreationDateTime>  <TestID>BENE_ENROLLMT_REF_YR:</TestID>  <TestName>Beneficiary Enrollment Reference Year</TestName>  <DataType>PosFloat</DataType>  <CodeType>GRP</CodeType>  <Loinc>0</Loinc>  <Flagstouse>HL</Flagstouse>  <Oktousevalues>The units in this set of tests are not equivalent,  therefore numeric comparisons between the tests are not possible.</Oktousevalues>  <MaxStringLength></MaxStringLength>  <LowofLowValue></LowofLowValue>  <HighofLowValue></HighofLowValue>  <LowofHighValue></LowofHighValue>  <HighofHighValue></HighofHighValue>  <LowofToxicValue></LowofToxicValue>  <HighofToxicValue></HighofToxicValue>  <EnumValues></EnumValues>  <CommentsDeterminingExclusion>    <Com></Com>  </CommentsDeterminingExclusion>  <UnitValues>    <NormalUnits>Default</NormalUnits>    <ConvertingUnits>      <Units></Units>      <MultiplyingFactor></MultiplyingFactor>    </ConvertingUnits>  </UnitValues>  <Analysis>    <Enums />    <Counts />    <New />  </Analysis> </ValueMetadata>",concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\BENE_ENROLLMT_REF_YR\,,Beneficiary Enrollment Reference Year,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CRDTBL_CVRG_SW\,Creditable Coverage Switch,N,FH,,CRDTBL_CVRG_SW:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CRDTBL_CVRG_SW\,,Creditable Coverage Switch,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PLAN_CVRG_MOS_NUM\,Plan Coverage Months Number,N,FH,,PLAN_CVRG_MOS_NUM:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PLAN_CVRG_MOS_NUM\,,Plan Coverage Months Number,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\RDS_CVRG_MOS_NUM\,Retiree Drug Subsidy Coverage Months Number,N,FH,,RDS_CVRG_MOS_NUM:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\RDS_CVRG_MOS_NUM\,,Retiree Drug Subsidy Coverage Months Number,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\DUAL_ELGBL_MOS_NUM\,Dual Eligible Months Number,N,FH,,DUAL_ELGBL_MOS_NUM:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\DUAL_ELGBL_MOS_NUM\,,Dual Eligible Months Number,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_01\,Jan. Contract ID,N,FH,,PTD_CNTRCT_ID_01:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_01\,,Jan. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_02\,Feb. Contract ID,N,FH,,PTD_CNTRCT_ID_02:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_02\,,Feb. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_03\,Mar. Contract ID,N,FH,,PTD_CNTRCT_ID_03:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_03\,,Mar. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_04\,Apr. Contract ID,N,FH,,PTD_CNTRCT_ID_04:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_04\,,Apr. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_05\,May Contract ID,N,FH,,PTD_CNTRCT_ID_05:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_05\,,May Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_06\,Jun. Contract ID,N,FH,,PTD_CNTRCT_ID_06:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_06\,,Jun. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_07\,Jul. Contract ID,N,FH,,PTD_CNTRCT_ID_07:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_07\,,Jul. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_08\,Aug. Contract ID,N,FH,,PTD_CNTRCT_ID_08:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_08\,,Aug. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_09\,Sep. Contract ID,N,FH,,PTD_CNTRCT_ID_09:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_09\,,Sep. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_10\,Oct. Contract ID,N,FH,,PTD_CNTRCT_ID_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_10\,,Oct. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_11\,Nov. Contract ID,N,FH,,PTD_CNTRCT_ID_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_11\,,Nov. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_12\,Dec. Contract ID,N,FH,,PTD_CNTRCT_ID_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_CNTRCT_ID_12\,,Dec. Contract ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_01\,Jan. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_01:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_01\,,Jan. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_02\,Feb. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_02:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_02\,,Feb. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_03\,Mar. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_03:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_03\,,Mar. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_04\,Apr. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_04:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_04\,,Apr. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_05\,May Plan Benefit Package ID,N,FH,,PTD_PBP_ID_05:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_05\,,May Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_06\,Jun. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_06:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_06\,,Jun. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_07\,Jul. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_07:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_07\,,Jul. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_08\,Aug. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_08:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_08\,,Aug. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_09\,Sep. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_09:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_09\,,Sep. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_10\,Oct. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_10\,,Oct. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_11\,Nov. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_11\,,Nov. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_12\,Dec. Plan Benefit Package ID,N,FH,,PTD_PBP_ID_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_PBP_ID_12\,,Dec. Plan Benefit Package ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_01\,Jan. Segment ID,N,FH,,PTD_SGMT_ID_01:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_01\,,Jan. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_02\,Feb. Segment ID,N,FH,,PTD_SGMT_ID_02:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_02\,,Feb. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_03\,Mar. Segment ID,N,FH,,PTD_SGMT_ID_03:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_03\,,Mar. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_04\,Apr. Segment ID,N,FH,,PTD_SGMT_ID_04:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_04\,,Apr. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_05\,May Segment ID,N,FH,,PTD_SGMT_ID_05:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_05\,,May Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_06\,Jun. Segment ID,N,FH,,PTD_SGMT_ID_06:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_06\,,Jun. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_07\,Jul. Segment ID,N,FH,,PTD_SGMT_ID_07:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_07\,,Jul. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_08\,Aug. Segment ID,N,FH,,PTD_SGMT_ID_08:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_08\,,Aug. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_09\,Sep. Segment ID,N,FH,,PTD_SGMT_ID_09:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_09\,,Sep. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_10\,Oct. Segment ID,N,FH,,PTD_SGMT_ID_10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_10\,,Oct. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_11\,Nov. Segment ID,N,FH,,PTD_SGMT_ID_11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_11\,,Nov. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_12\,Dec. Segment ID,N,FH,,PTD_SGMT_ID_12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\PTD_SGMT_ID_12\,,Dec. Segment ID,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_01\,Jan. Cost Share Group Code,N,FH,,CST_SHR_GRP_CD_01:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_01\,,Jan. Cost Share Group Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_02\,Feb. Cost Share Group Code,N,FH,,CST_SHR_GRP_CD_02:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_02\,,Feb. Cost Share Group Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_03\,Mar. Cost Share Group Code,N,FH,,CST_SHR_GRP_CD_03:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_03\,,Mar. Cost Share Group Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_04\,Apr. Cost Share Group Code,N,FH,,CST_SHR_GRP_CD_04:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_04\,,Apr. Cost Share Group Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
2,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_05\,May Cost Share Group Code,N,FH,,CST_SHR_GRP_CD_05:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\MBSF_D_CMPNTS\CST_SHR_GRP_CD_05\,,May Cost Share Group Code,@,2017-05-22 07:13:00,2017-01-19 20:19:00,2017-05-22 07:13:00,grouse.kumc.edu
