Status,index,table_name,column_name,dxpx,mod_grp,ix,valtype_cd,DATA_TYPE,DATA_LENGTH,description,i2b2,Note,Reference Link
,47,mbsf_d_cmpnts,PTD_SGMT_ID_01,,,,@,VARCHAR2,3,Jan. Segment ID
,48,mbsf_d_cmpnts,PTD_SGMT_ID_02,,,,@,VARCHAR2,3,Feb. Segment ID
,49,mbsf_d_cmpnts,PTD_SGMT_ID_03,,,,@,VARCHAR2,3,Mar. Segment ID
,50,mbsf_d_cmpnts,PTD_SGMT_ID_04,,,,@,VARCHAR2,3,Apr. Segment ID
,51,mbsf_d_cmpnts,PTD_SGMT_ID_05,,,,@,VARCHAR2,3,May Segment ID
,52,mbsf_d_cmpnts,PTD_SGMT_ID_06,,,,@,VARCHAR2,3,Jun. Segment ID
,53,mbsf_d_cmpnts,PTD_SGMT_ID_07,,,,@,VARCHAR2,3,Jul. Segment ID
,54,mbsf_d_cmpnts,PTD_SGMT_ID_08,,,,@,VARCHAR2,3,Aug. Segment ID
,55,mbsf_d_cmpnts,PTD_SGMT_ID_09,,,,@,VARCHAR2,3,Sep. Segment ID
,56,mbsf_d_cmpnts,PTD_SGMT_ID_10,,,,@,VARCHAR2,3,Oct. Segment ID
,57,mbsf_d_cmpnts,PTD_SGMT_ID_11,,,,@,VARCHAR2,3,Nov. Segment ID
,58,mbsf_d_cmpnts,PTD_SGMT_ID_12,,,,@,VARCHAR2,3,Dec. Segment ID
,59,mbsf_d_cmpnts,CST_SHR_GRP_CD_01,,,,@,VARCHAR2,2,Jan. Cost Share Group Code
,60,mbsf_d_cmpnts,CST_SHR_GRP_CD_02,,,,@,VARCHAR2,2,Feb. Cost Share Group Code
,61,mbsf_d_cmpnts,CST_SHR_GRP_CD_03,,,,@,VARCHAR2,2,Mar. Cost Share Group Code
,62,mbsf_d_cmpnts,CST_SHR_GRP_CD_04,,,,@,VARCHAR2,2,Apr. Cost Share Group Code
,63,mbsf_d_cmpnts,CST_SHR_GRP_CD_05,,,,@,VARCHAR2,2,May Cost Share Group Code
,64,mbsf_d_cmpnts,CST_SHR_GRP_CD_06,,,,@,VARCHAR2,2,Jun. Cost Share Group Code
,65,mbsf_d_cmpnts,CST_SHR_GRP_CD_07,,,,@,VARCHAR2,2,Jul. Cost Share Group Code
,66,mbsf_d_cmpnts,CST_SHR_GRP_CD_08,,,,@,VARCHAR2,2,Aug. Cost Share Group Code
,67,mbsf_d_cmpnts,CST_SHR_GRP_CD_09,,,,@,VARCHAR2,2,Sep. Cost Share Group Code
,68,mbsf_d_cmpnts,CST_SHR_GRP_CD_10,,,,@,VARCHAR2,2,Oct. Cost Share Group Code
,69,mbsf_d_cmpnts,CST_SHR_GRP_CD_11,,,,@,VARCHAR2,2,Nov. Cost Share Group Code
,70,mbsf_d_cmpnts,CST_SHR_GRP_CD_12,,,,@,VARCHAR2,2,Dec. Cost Share Group Code
,71,mbsf_d_cmpnts,RDS_IND_01,,,,@,VARCHAR2,1,Jan. RDS Code - Retiree Drug Subsidy Code
,72,mbsf_d_cmpnts,RDS_IND_02,,,,@,VARCHAR2,1,Feb. RDS Code - Retiree Drug Subsidy Code
,73,mbsf_d_cmpnts,RDS_IND_03,,,,@,VARCHAR2,1,Mar. RDS Code - Retiree Drug Subsidy Code
,74,mbsf_d_cmpnts,RDS_IND_04,,,,@,VARCHAR2,1,Apr. RDS Code - Retiree Drug Subsidy Code
,75,mbsf_d_cmpnts,RDS_IND_05,,,,@,VARCHAR2,1,May RDS Code - Retiree Drug Subsidy Code
,76,mbsf_d_cmpnts,RDS_IND_06,,,,@,VARCHAR2,1,Jun. RDS Code - Retiree Drug Subsidy Code
,77,mbsf_d_cmpnts,RDS_IND_07,,,,@,VARCHAR2,1,Jul. RDS Code - Retiree Drug Subsidy Code
,78,mbsf_d_cmpnts,RDS_IND_08,,,,@,VARCHAR2,1,Aug. RDS Code - Retiree Drug Subsidy Code
,79,mbsf_d_cmpnts,RDS_IND_09,,,,@,VARCHAR2,1,Sep. RDS Code - Retiree Drug Subsidy Code
,80,mbsf_d_cmpnts,RDS_IND_10,,,,@,VARCHAR2,1,Oct. RDS Code - Retiree Drug Subsidy Code
,81,mbsf_d_cmpnts,RDS_IND_11,,,,@,VARCHAR2,1,Nov. RDS Code - Retiree Drug Subsidy Code
,82,mbsf_d_cmpnts,RDS_IND_12,,,,@,VARCHAR2,1,Dec. RDS Code - Retiree Drug Subsidy Code
,83,mbsf_d_cmpnts,DUAL_STUS_CD_01,,,,@,VARCHAR2,2,Jan. Dual Status Code
,84,mbsf_d_cmpnts,DUAL_STUS_CD_02,,,,@,VARCHAR2,2,Feb. Dual Status Code
,85,mbsf_d_cmpnts,DUAL_STUS_CD_03,,,,@,VARCHAR2,2,Mar. Dual Status Code
,86,mbsf_d_cmpnts,DUAL_STUS_CD_04,,,,@,VARCHAR2,2,Apr. Dual Status Code
,87,mbsf_d_cmpnts,DUAL_STUS_CD_05,,,,@,VARCHAR2,2,May Dual Status Code
,88,mbsf_d_cmpnts,DUAL_STUS_CD_06,,,,@,VARCHAR2,2,Jun. Dual Status Code
,89,mbsf_d_cmpnts,DUAL_STUS_CD_07,,,,@,VARCHAR2,2,Jul. Dual Status Code
,90,mbsf_d_cmpnts,DUAL_STUS_CD_08,,,,@,VARCHAR2,2,Aug. Dual Status Code
,91,mbsf_d_cmpnts,DUAL_STUS_CD_09,,,,@,VARCHAR2,2,Sep. Dual Status Code
,92,mbsf_d_cmpnts,DUAL_STUS_CD_10,,,,@,VARCHAR2,2,Oct. Dual Status Code
,93,mbsf_d_cmpnts,DUAL_STUS_CD_11,,,,@,VARCHAR2,2,Nov. Dual Status Code
,94,mbsf_d_cmpnts,DUAL_STUS_CD_12,,,,@,VARCHAR2,2,Dec. Dual Status Code
dim,95,outpatient_base_claims,BENE_ID,,,,T,VARCHAR2,15,Encrypted 723 Beneficiary ID,,i2b2 patient_num
A,96,outpatient_base_claims,CLM_ID,,,,T,VARCHAR2,15,Encrypted Claim ID
,97,outpatient_base_claims,NCH_NEAR_LINE_REC_IDENT_CD,,,,@,VARCHAR2,1,NCH Near Line Record Identification Code
,98,outpatient_base_claims,NCH_CLM_TYPE_CD,,,,@,VARCHAR2,2,NCH Claim Type Code
A,99,outpatient_base_claims,CLM_FROM_DT,,,,D,DATE,7,Claim From Date,,i2b2 start_date
A,100,outpatient_base_claims,CLM_THRU_DT,,,,D,DATE,7,Claim Through Date  (Determines Year of Claim),,i2b2 end_date
,101,outpatient_base_claims,NCH_WKLY_PROC_DT,,,,D,DATE,7,NCH Weekly Claim Processing Date
,102,outpatient_base_claims,FI_CLM_PROC_DT,,,,D,DATE,7,FI Claim Process Date
,103,outpatient_base_claims,CLAIM_QUERY_CODE,,,,@,VARCHAR2,1,Claim Query Code
,104,outpatient_base_claims,PRVDR_NUM,,,,T,VARCHAR2,10,Provider Number
A,105,outpatient_base_claims,CLM_FAC_TYPE_CD,,,,@,VARCHAR2,1,Claim Facility Type Code
,106,outpatient_base_claims,CLM_SRVC_CLSFCTN_TYPE_CD,,,,@,VARCHAR2,1,Claim Service classification Type Code
,107,outpatient_base_claims,CLM_FREQ_CD,,,,@,VARCHAR2,1,Claim Frequency Code
,108,outpatient_base_claims,FI_NUM,,,,@,VARCHAR2,5,FI Number
,109,outpatient_base_claims,CLM_MDCR_NON_PMT_RSN_CD,,,,@,VARCHAR2,2,Claim Medicare Non Payment Reason Code
A,110,outpatient_base_claims,CLM_PMT_AMT,,,,N,NUMBER,22,Claim Payment Amount
A,111,outpatient_base_claims,NCH_PRMRY_PYR_CLM_PD_AMT,,,,N,NUMBER,22,NCH Primary Payer Claim Paid Amount
A,112,outpatient_base_claims,NCH_PRMRY_PYR_CD,,,,@,VARCHAR2,1,NCH Primary Payer Code
A,113,outpatient_base_claims,PRVDR_STATE_CD,,,,@,VARCHAR2,2,NCH Provider State Code
,114,outpatient_base_claims,ORG_NPI_NUM,,,,T,VARCHAR2,10,Organization NPI Number
,115,outpatient_base_claims,AT_PHYSN_UPIN,,,,T,VARCHAR2,12,Claim Attending Physician UPIN Number
,116,outpatient_base_claims,AT_PHYSN_NPI,,,,T,VARCHAR2,12,Claim Attending Physician NPI Number
,117,outpatient_base_claims,OP_PHYSN_UPIN,,,,T,VARCHAR2,12,Claim Operating Physician UPIN Number
,118,outpatient_base_claims,OP_PHYSN_NPI,,,,T,VARCHAR2,12,Claim Operating Physician NPI Number
,119,outpatient_base_claims,OT_PHYSN_UPIN,,,,T,VARCHAR2,12,Claim Other Physician UPIN Number
,120,outpatient_base_claims,OT_PHYSN_NPI,,,,T,VARCHAR2,12,Claim Other Physician NPI Number
,121,outpatient_base_claims,CLM_MCO_PD_SW,,,,@,VARCHAR2,1,Claim MCO Paid Switch
A,122,outpatient_base_claims,PTNT_DSCHRG_STUS_CD,,,,@,VARCHAR2,2,Patient Discharge Status Code
A,123,outpatient_base_claims,CLM_TOT_CHRG_AMT,,,,N,NUMBER,22,Claim Total Charge Amount
,124,outpatient_base_claims,NCH_BENE_BLOOD_DDCTBL_LBLTY_AM,,,,N,NUMBER,22,NCH Beneficiary Blood Deductible Liability Amount
,125,outpatient_base_claims,NCH_PROFNL_CMPNT_CHRG_AMT,,,,N,NUMBER,22,NCH Professional Component Charge
dx,126,outpatient_base_claims,PRNCPAL_DGNS_CD,DGNS_CD,,0,@,VARCHAR2,7,Primary Claim Diagnosis Code
dx,127,outpatient_base_claims,PRNCPAL_DGNS_VRSN_CD,DGNS_VRSN,,0,@,VARCHAR2,1,Primary Claim Diagnosis Code Diagnosis Version Code (ICD-9 or ICD-10)
dx,128,outpatient_base_claims,ICD_DGNS_CD1,DGNS_CD,,1,@,VARCHAR2,7,Claim Diagnosis Code I
dx,129,outpatient_base_claims,ICD_DGNS_VRSN_CD1,DGNS_VRSN,,1,@,VARCHAR2,1,Claim Diagnosis Code I Diagnosis Version Code (ICD-9 or ICD-10)
dx,130,outpatient_base_claims,ICD_DGNS_CD2,DGNS_CD,,2,@,VARCHAR2,7,Claim Diagnosis Code II
dx,131,outpatient_base_claims,ICD_DGNS_VRSN_CD2,DGNS_VRSN,,2,@,VARCHAR2,1,Claim Diagnosis Code II Diagnosis Version Code (ICD-9 or ICD-10)
dx,132,outpatient_base_claims,ICD_DGNS_CD3,DGNS_CD,,3,@,VARCHAR2,7,Claim Diagnosis Code III
dx,133,outpatient_base_claims,ICD_DGNS_VRSN_CD3,DGNS_VRSN,,3,@,VARCHAR2,1,Claim Diagnosis Code III Diagnosis Version Code (ICD-9 or ICD-10)
dx,134,outpatient_base_claims,ICD_DGNS_CD4,DGNS_CD,,4,@,VARCHAR2,7,Claim Diagnosis Code IV
dx,135,outpatient_base_claims,ICD_DGNS_VRSN_CD4,DGNS_VRSN,,4,@,VARCHAR2,1,Claim Diagnosis Code IV Diagnosis Version Code (ICD-9 or ICD-10)
dx,136,outpatient_base_claims,ICD_DGNS_CD5,DGNS_CD,,5,@,VARCHAR2,7,Claim Diagnosis Code V
dx,137,outpatient_base_claims,ICD_DGNS_VRSN_CD5,DGNS_VRSN,,5,@,VARCHAR2,1,Claim Diagnosis Code V Diagnosis Version Code (ICD-9 or ICD-10)
dx,138,outpatient_base_claims,ICD_DGNS_CD6,DGNS_CD,,6,@,VARCHAR2,7,Claim Diagnosis Code VI
dx,139,outpatient_base_claims,ICD_DGNS_VRSN_CD6,DGNS_VRSN,,6,@,VARCHAR2,1,Claim Diagnosis Code VI Diagnosis Version Code (ICD-9 or ICD-10)
dx,140,outpatient_base_claims,ICD_DGNS_CD7,DGNS_CD,,7,@,VARCHAR2,7,Claim Diagnosis Code VII
dx,141,outpatient_base_claims,ICD_DGNS_VRSN_CD7,DGNS_VRSN,,7,@,VARCHAR2,1,Claim Diagnosis Code VII Diagnosis Version Code (ICD-9 or ICD-10)
dx,142,outpatient_base_claims,ICD_DGNS_CD8,DGNS_CD,,8,@,VARCHAR2,7,Claim Diagnosis Code VIII
dx,143,outpatient_base_claims,ICD_DGNS_VRSN_CD8,DGNS_VRSN,,8,@,VARCHAR2,1,Claim Diagnosis Code VIII Diagnosis Version Code (ICD-9 or ICD-10)
dx,144,outpatient_base_claims,ICD_DGNS_CD9,DGNS_CD,,9,@,VARCHAR2,7,Claim Diagnosis Code IX
dx,145,outpatient_base_claims,ICD_DGNS_VRSN_CD9,DGNS_VRSN,,9,@,VARCHAR2,1,Claim Diagnosis Code IX Diagnosis Version Code (ICD-9 or ICD-10)
dx,146,outpatient_base_claims,ICD_DGNS_CD10,DGNS_CD,,10,@,VARCHAR2,7,Claim Diagnosis Code X
dx,147,outpatient_base_claims,ICD_DGNS_VRSN_CD10,DGNS_VRSN,,10,@,VARCHAR2,1,Claim Diagnosis Code X Diagnosis Version Code (ICD-9 or ICD-10)
dx,148,outpatient_base_claims,ICD_DGNS_CD11,DGNS_CD,,11,@,VARCHAR2,7,Claim Diagnosis Code XI
dx,149,outpatient_base_claims,ICD_DGNS_VRSN_CD11,DGNS_VRSN,,11,@,VARCHAR2,1,Claim Diagnosis Code XI Diagnosis Version Code (ICD-9 or ICD-10)
dx,150,outpatient_base_claims,ICD_DGNS_CD12,DGNS_CD,,12,@,VARCHAR2,7,Claim Diagnosis Code XII
dx,151,outpatient_base_claims,ICD_DGNS_VRSN_CD12,DGNS_VRSN,,12,@,VARCHAR2,1,Claim Diagnosis Code XII Diagnosis Version Code (ICD-9 or ICD-10)
dx,152,outpatient_base_claims,ICD_DGNS_CD13,DGNS_CD,,13,@,VARCHAR2,7,Claim Diagnosis Code XIII
dx,153,outpatient_base_claims,ICD_DGNS_VRSN_CD13,DGNS_VRSN,,13,@,VARCHAR2,1,Claim Diagnosis Code XIII Diagnosis Version Code (ICD-9 or ICD-10)
dx,154,outpatient_base_claims,ICD_DGNS_CD14,DGNS_CD,,14,@,VARCHAR2,7,Claim Diagnosis Code XIV
dx,155,outpatient_base_claims,ICD_DGNS_VRSN_CD14,DGNS_VRSN,,14,@,VARCHAR2,1,Claim Diagnosis Code XIV Diagnosis Version Code (ICD-9 or ICD-10)
dx,156,outpatient_base_claims,ICD_DGNS_CD15,DGNS_CD,,15,@,VARCHAR2,7,Claim Diagnosis Code XV
dx,157,outpatient_base_claims,ICD_DGNS_VRSN_CD15,DGNS_VRSN,,15,@,VARCHAR2,1,Claim Diagnosis Code XV Diagnosis Version Code (ICD-9 or ICD-10)
dx,158,outpatient_base_claims,ICD_DGNS_CD16,DGNS_CD,,16,@,VARCHAR2,7,Claim Diagnosis Code XVI
dx,159,outpatient_base_claims,ICD_DGNS_VRSN_CD16,DGNS_VRSN,,16,@,VARCHAR2,1,Claim Diagnosis Code XVI Diagnosis Version Code (ICD-9 or ICD-10)
dx,160,outpatient_base_claims,ICD_DGNS_CD17,DGNS_CD,,17,@,VARCHAR2,7,Claim Diagnosis Code XVII
dx,161,outpatient_base_claims,ICD_DGNS_VRSN_CD17,DGNS_VRSN,,17,@,VARCHAR2,1,Claim Diagnosis Code XVII Diagnosis Version Code (ICD-9 or ICD-10)
dx,162,outpatient_base_claims,ICD_DGNS_CD18,DGNS_CD,,18,@,VARCHAR2,7,Claim Diagnosis Code XVIII
dx,163,outpatient_base_claims,ICD_DGNS_VRSN_CD18,DGNS_VRSN,,18,@,VARCHAR2,1,Claim Diagnosis Code XVIII Diagnosis Version Code (ICD-9 or ICD-10)
dx,164,outpatient_base_claims,ICD_DGNS_CD19,DGNS_CD,,19,@,VARCHAR2,7,Claim Diagnosis Code XIX
dx,165,outpatient_base_claims,ICD_DGNS_VRSN_CD19,DGNS_VRSN,,19,@,VARCHAR2,1,Claim Diagnosis Code XIX Diagnosis Version Code (ICD-9 or ICD-10)
dx,166,outpatient_base_claims,ICD_DGNS_CD20,DGNS_CD,,20,@,VARCHAR2,7,Claim Diagnosis Code XX
dx,167,outpatient_base_claims,ICD_DGNS_VRSN_CD20,DGNS_VRSN,,20,@,VARCHAR2,1,Claim Diagnosis Code XX Diagnosis Version Code (ICD-9 or ICD-10)
dx,168,outpatient_base_claims,ICD_DGNS_CD21,DGNS_CD,,21,@,VARCHAR2,7,Claim Diagnosis Code XXI
dx,169,outpatient_base_claims,ICD_DGNS_VRSN_CD21,DGNS_VRSN,,21,@,VARCHAR2,1,Claim Diagnosis Code XXI Diagnosis Version Code (ICD-9 or ICD-10)
dx,170,outpatient_base_claims,ICD_DGNS_CD22,DGNS_CD,,22,@,VARCHAR2,7,Claim Diagnosis Code XXII
dx,171,outpatient_base_claims,ICD_DGNS_VRSN_CD22,DGNS_VRSN,,22,@,VARCHAR2,1,Claim Diagnosis Code XXII Diagnosis Version Code (ICD-9 or ICD-10)
dx,172,outpatient_base_claims,ICD_DGNS_CD23,DGNS_CD,,23,@,VARCHAR2,7,Claim Diagnosis Code XXIII
dx,173,outpatient_base_claims,ICD_DGNS_VRSN_CD23,DGNS_VRSN,,23,@,VARCHAR2,1,Claim Diagnosis Code XXIII Diagnosis Version Code (ICD-9 or ICD-10)
dx,174,outpatient_base_claims,ICD_DGNS_CD24,DGNS_CD,,24,@,VARCHAR2,7,Claim Diagnosis Code XXIV
dx,175,outpatient_base_claims,ICD_DGNS_VRSN_CD24,DGNS_VRSN,,24,@,VARCHAR2,1,Claim Diagnosis Code XXIV Diagnosis Version Code (ICD-9 or ICD-10)
dx,176,outpatient_base_claims,ICD_DGNS_CD25,DGNS_CD,,25,@,VARCHAR2,7,Claim Diagnosis Code XXV
dx,177,outpatient_base_claims,ICD_DGNS_VRSN_CD25,DGNS_VRSN,,25,@,VARCHAR2,1,Claim Diagnosis Code XXV Diagnosis Version Code (ICD-9 or ICD-10)
dx,178,outpatient_base_claims,FST_DGNS_E_CD,DGNS_CD,,0,@,VARCHAR2,7,First Claim Diagnosis E Code
dx,179,outpatient_base_claims,FST_DGNS_E_VRSN_CD,DGNS_VRSN,,0,@,VARCHAR2,1,First Claim Diagnosis E Code Diagnosis Version Code (ICD-9 or ICD-10)
dx,180,outpatient_base_claims,ICD_DGNS_E_CD1,DGNS_CD,,1,@,VARCHAR2,7,Claim Diagnosis E Code I
dx,181,outpatient_base_claims,ICD_DGNS_E_VRSN_CD1,DGNS_VRSN,,1,@,VARCHAR2,1,Claim Diagnosis E Code I Diagnosis Version Code (ICD-9 or ICD-10)
dx,182,outpatient_base_claims,ICD_DGNS_E_CD2,DGNS_CD,,2,@,VARCHAR2,7,Claim Diagnosis E Code II
dx,183,outpatient_base_claims,ICD_DGNS_E_VRSN_CD2,DGNS_VRSN,,2,@,VARCHAR2,1,Claim Diagnosis E Code II Diagnosis Version Code (ICD-9 or ICD-10)
dx,184,outpatient_base_claims,ICD_DGNS_E_CD3,DGNS_CD,,3,@,VARCHAR2,7,Claim Diagnosis E Code III
dx,185,outpatient_base_claims,ICD_DGNS_E_VRSN_CD3,DGNS_VRSN,,3,@,VARCHAR2,1,Claim Diagnosis E Code III Diagnosis Version Code (ICD-9 or ICD-10)
dx,186,outpatient_base_claims,ICD_DGNS_E_CD4,DGNS_CD,,4,@,VARCHAR2,7,Claim Diagnosis E Code IV
dx,187,outpatient_base_claims,ICD_DGNS_E_VRSN_CD4,DGNS_VRSN,,4,@,VARCHAR2,1,Claim Diagnosis E Code IV Diagnosis Version Code (ICD-9 or ICD-10)
dx,188,outpatient_base_claims,ICD_DGNS_E_CD5,DGNS_CD,,5,@,VARCHAR2,7,Claim Diagnosis E Code V
dx,189,outpatient_base_claims,ICD_DGNS_E_VRSN_CD5,DGNS_VRSN,,5,@,VARCHAR2,1,Claim Diagnosis E Code V Diagnosis Version Code (ICD-9 or ICD-10)
dx,190,outpatient_base_claims,ICD_DGNS_E_CD6,DGNS_CD,,6,@,VARCHAR2,7,Claim Diagnosis E Code VI
dx,191,outpatient_base_claims,ICD_DGNS_E_VRSN_CD6,DGNS_VRSN,,6,@,VARCHAR2,1,Claim Diagnosis E Code VI Diagnosis Version Code (ICD-9 or ICD-10)
dx,192,outpatient_base_claims,ICD_DGNS_E_CD7,DGNS_CD,,7,@,VARCHAR2,7,Claim Diagnosis E Code VII
dx,193,outpatient_base_claims,ICD_DGNS_E_VRSN_CD7,DGNS_VRSN,,7,@,VARCHAR2,1,Claim Diagnosis E Code VII Diagnosis Version Code (ICD-9 or ICD-10)
dx,194,outpatient_base_claims,ICD_DGNS_E_CD8,DGNS_CD,,8,@,VARCHAR2,7,Claim Diagnosis E Code VIII
dx,195,outpatient_base_claims,ICD_DGNS_E_VRSN_CD8,DGNS_VRSN,,8,@,VARCHAR2,1,Claim Diagnosis E Code VIII Diagnosis Version Code (ICD-9 or ICD-10)
dx,196,outpatient_base_claims,ICD_DGNS_E_CD9,DGNS_CD,,9,@,VARCHAR2,7,Claim Diagnosis E Code IX
dx,197,outpatient_base_claims,ICD_DGNS_E_VRSN_CD9,DGNS_VRSN,,9,@,VARCHAR2,1,Claim Diagnosis E Code IX Diagnosis Version Code (ICD-9 or ICD-10)
dx,198,outpatient_base_claims,ICD_DGNS_E_CD10,DGNS_CD,,10,@,VARCHAR2,7,Claim Diagnosis E Code X
dx,199,outpatient_base_claims,ICD_DGNS_E_VRSN_CD10,DGNS_VRSN,,10,@,VARCHAR2,1,Claim Diagnosis E Code X Diagnosis Version Code (ICD-9 or ICD-10)
dx,200,outpatient_base_claims,ICD_DGNS_E_CD11,DGNS_CD,,11,@,VARCHAR2,7,Claim Diagnosis E Code XI
dx,201,outpatient_base_claims,ICD_DGNS_E_VRSN_CD11,DGNS_VRSN,,11,@,VARCHAR2,1,Claim Diagnosis E Code XI Diagnosis Version Code (ICD-9 or ICD-10)
dx,202,outpatient_base_claims,ICD_DGNS_E_CD12,DGNS_CD,,12,@,VARCHAR2,7,Claim Diagnosis E Code XII
dx,203,outpatient_base_claims,ICD_DGNS_E_VRSN_CD12,DGNS_VRSN,,12,@,VARCHAR2,1,Claim Diagnosis E Code XII Diagnosis Version Code (ICD-9 or ICD-10)
dx,204,outpatient_base_claims,ICD_PRCDR_CD1,PRCDR_CD,,1,@,VARCHAR2,7,Claim Procedure Code I
dx,205,outpatient_base_claims,ICD_PRCDR_VRSN_CD1,PRCDR_VRSN,,1,@,VARCHAR2,1,Claim Procedure Code I Claim Procedure Version Code (ICD-9 or ICD-10)
